id	c_order	connections	languages	e_name	e_degree	e_major	e_period	e_grade	e_detail	e_activity
108282	1	"207"	""	"University of Leeds"	"MBA"	""	"1994-1996"	""	""	""
108282	2	"207"	""	"University of Leeds"	"BSc"	"Electrical Engineering"	"1983-1986"	""	""	""
108294	1	"22"	""	"University of Ottawa / Universite d'Ottawa"	"Advanced Certificate in Public Administration"	"Public Administration"	"1969-1970"	""	""	""
108294	2	"22"	""	"Carleton University"	"Certificate in Public Service Studies"	"Public Administration"	"1966-1967"	""	""	""
108294	3	"22"	""	"Southampton University"	"Master Mariner"	"Maritime Transport"	"1952-1953"	""	""	""
108294	4	"22"	""	"University of Southampton"	"Master of a Foreign-going Steamship (Master Mariner)"	"International Maritime Transport"	"1952-1953"	""	""	""
108299	1	"91"	"Espanol-(Competencia bilingue o nativa) | Portuguese-(Competencia profesional completa) | Ingles-(Competencia basica profesional)"	"Polytechnic University Jose Antonio Echeverria"	"Bachelor of Architecture (B.Arch.)"	"Architecture"	"2002-2007"	""	"The Faculty of Architecture of Politecnical University Jose Antonio Echeverria ensures the formation of a broad professional profile able to be inserted into project work from the urban scale to the interior design both in new construction and"	""
108305	1	"151"	""	"Universidad de Atacama"	"Cursando Magister en Tecnologias de la Informacion e Innovacion"	""	"2013-2014"	""	""	""
108305	2	"151"	""	"Universidad de Atacama"	"Titulo de Ingeniero Civil en Computacion e Informatica"	""	"2004-2004"	""	""	""
108305	3	"151"	""	"Universidad de Atacama"	"Grado de Licenciado en Ciencias de la Ingenieria"	""	"2004-2004"	""	""	""
108305	4	"151"	""	"Diploma en Evaluacion de Proyectos"	"Diploma en Evaluacion de Proyectos"	""	"2004-2004"	""	""	""
108305	5	"151"	""	"Universidad de Atacama"	"Diploma en Gestion Empresarial"	""	"2004-2004"	""	""	""
108305	6	"151"	""	"Universidad de Atacama"	"Egresado de Ingenieria Civil en Computacion e Informatica"	""	"2001-2003"	""	""	""
108305	7	"151"	""	"Universidad de Atacama"	"Egresado de Ingenieria Civil Industrial"	""	"1999-2000"	""	""	""
108305	8	"151"	""	"Universidad de Atacama"	"Egresado de Ingenieria Ejecucion en Computacion e Informatica"	""	"1995-1998"	""	""	""
108327	1	"3"	""	"WELINGKAR INSTITUTE OF MGMT"	"Diploma"	"Human Resource & Management"	"2009-2010"	""	"Appearing"	"DANCING/ SINGING/ READING BOOKS"
108327	2	"3"	""	"Pune"	"B. A"	""	""	""	""	""
108327	3	"3"	""	"MUMBAI UNIVERSITY"	"DHRM"	""	""	""	""	""
108329	1	"496"	""	"Appalachian State University"	"2years"	"Radio and Television"	"1980-1982"	"c"	""	""
108329	2	"496"	""	"bethel christian aca"	""	""	""	""	""	""
108329	3	"496"	""	"bethel christian aca"	""	""	""	""	""	""
108340	1	"16"	""	"Universidad de la Frontera"	"INGENIERO"	"EJECUCION MECANICO"	"1977-1983"	""	""	""
108343	1	"204"	""	"IIT Madras"	""	""	""	""	""	""
108361	1	"73"	""	"Universidade Lusida de Angola"	"Licenciado"	"Informatica"	"2007-2010"	""	""	""
108367	1	"286"	""	"Universidad de Atacama"	"Ingeniero Civil"	"Metalurgista"	"1991-1999"	""	""	""
108368	1	"157"	""	"Leeds Metropolitan University"	"Bachelor of Engineering (Hons)"	"Electrical Engineering"	"1987-1991"	""	""	""
108368	2	"157"	""	"Kitson College Leeds"	"HNC"	"Electrical and Electronics Engineering"	"1983-1987"	""	""	""
108368	3	"157"	""	"Wetherby High School"	""	""	"1978-1983"	""	""	""
108382	1	"480"	""	"Universidad de Santiago de Chile"	"Ingeniero Comercial"	""	"2006-2010"	""	""	""
108382	2	"480"	""	"Universidad de Santiago de Chile"	"Licenciado en Ciencias de la Administracion"	"Administracion de Empresas"	"2006-2009"	""	""	""
108382	3	"480"	""	"Embassy Ces London UK"	""	"Ingles"	""	""	""	""
108391	1	"61"	"English | French"	"Concordia University"	"Master's degree"	"History and Philosophy of Religion"	"2009-2012"	""	"Primary focus of research centered on a socio-ethnographic approach to shared sacred spaces and figures between Roman Catholics and local religions in modern South India. Additional interest in history of Early Christianity."	""
108391	2	"61"	"English | French"	"Concordia University"	"Qualifying Program"	"Religion"	"2008-2009"	""	"Primary focus on history philosophy and cultural development of Western Christianity. Secondary focus on Eastern Religions. Elective courses on early history of Islam and Arabic world."	""
108391	3	"61"	"English | French"	"Concordia University"	"Bachelor's"	"English Literature and History Specialization"	"2004-2007"	""	"Primary focus on Colonial and Post-Colonial literature discourses and history. One year study course in Middle English literature. Elective courses in History of Religion and Political Sciences."	""
108391	4	"61"	"English | French"	"CEGEP - John Abbott College"	"DEC"	"Liberal Arts"	"2002-2004"	""	"Wide overview on Western World history and development beginning with Greek antiquity and ending with Post-Modern America."	""
108397	1	"384"	""	"Middlesex University"	"B.Eng. 1st class Hon"	"Electrical Engineering"	""	""	""	""
108410	1	"57"	""	"Pontificia Universidad Catolica de Chile"	"MBA"	""	"2000-2002"	""	""	""
108410	2	"57"	""	"Universidad Tecnica Federico Santa Maria"	"Ingeniero Civil Quimico"	""	"1985-1991"	""	""	""
108448	1	"500+"	"Spanish-(Competencia bilingue o nativa) | English-(Competencia bilingue o nativa)"	"Universidad Adolfo Ibanez"	"MBA"	"Finanzas Marketing Recursos Humanos"	"2007-2008"	""	"- Promedio Final de Calificaciones: 64"	"- Seminario Internacional en INSEAD"
108448	2	"500+"	"Spanish-(Competencia bilingue o nativa) | English-(Competencia bilingue o nativa)"	"Universidad de Concepcion"	"Ingeniero Civil Quimico"	"Operaciones Proyectos Diseno de Procesos"	"1990-1997"	""	"- Promedio Final de Calificaciones: 87% Aprobado con Distincion."	"- Memoria de Titulo"
108448	3	"500+"	"Spanish-(Competencia bilingue o nativa) | English-(Competencia bilingue o nativa)"	"Saint John's School"	"Educacion Basica y Media"	"Matematica Fisica y Quimica."	"1982-1990"	""	"- Promedio Final de Calificaciones: 67"	""
108462	1	"346"	""	"Universidad Nacional de Trujillo"	"Ingeniero Industrial"	"Ingenieria"	"2002-2007"	""	""	""
108475	1	"162"	""	"Universidad Adolfo Ibanez"	"Titulado"	"Ingeniero Comercial Master of Science in Marketing."	"2005-2006"	""	""	""
108475	2	"162"	""	"Universidad Adolfo Ibanez"	"Licenciado"	"Ciencias Sociales y de la Administracion"	"2001-2004"	""	""	""
108475	3	"162"	""	"COLEGIO SAN PEDRO NOLASCO"	"Graduado"	"Educacion basica y media"	"1989-2000"	""	""	""
108482	1	"2"	""	"Corner Brook District Vocational School"	"Automobile Mechanic Pre-employment"	""	"1992-1993"	""	""	""
108482	2	"2"	""	"Elwood Regional High"	""	"Academic Diploma"	"1974-1977"	""	""	""
108497	1	"31"	""	"ISCEE"	"Lic. Contabilidade e Administracao"	"Controlo e Administracao Financeira"	""	""	""	""
108497	2	"31"	""	"Universidad Complutense de Madrid - ISEAD"	"Master's degree"	"Direccion Financiera"	""	""	""	""
108497	3	"31"	""	"Universidad Politecnica de Madrid"	"Master's degree"	"Sistemas Aeroportuarios"	""	""	""	""
108513	1	"500+"	"Portuguese-(Native or bilingual proficiency) | Spanish-(Full professional proficiency) | English-(Full professional proficiency)"	"Universidade Federal de Ouro Preto"	"Doctorate"	"Structural Geology and Tectonics"	"1995-2000"	""	""	""
108513	2	"500+"	"Portuguese-(Native or bilingual proficiency) | Spanish-(Full professional proficiency) | English-(Full professional proficiency)"	"Royal Holloway U. of London"	"Doctorate"	"Structural Geology"	"1997-1998"	""	""	""
108513	3	"500+"	"Portuguese-(Native or bilingual proficiency) | Spanish-(Full professional proficiency) | English-(Full professional proficiency)"	"Instituto Nacional de Pesquisas Espaciais"	"Master of Science"	"Remote Sensing"	"1991-1994"	""	""	""
108513	4	"500+"	"Portuguese-(Native or bilingual proficiency) | Spanish-(Full professional proficiency) | English-(Full professional proficiency)"	"Universidade Estadual Paulista Julio de Mesquita Filho"	"Specialization"	"Remote Sensing for Environmental Analysis"	"1990-1990"	""	""	""
108513	5	"500+"	"Portuguese-(Native or bilingual proficiency) | Spanish-(Full professional proficiency) | English-(Full professional proficiency)"	"Universidade Federal de Ouro Preto"	"BSc"	"Geological Engineering"	"1985-1990"	""	""	""
108519	1	"500+"	""	"Newfoundland Career Academy"	"Diploma"	"Finances - Banking"	"1989-1989"	""	""	""
108519	2	"500+"	""	"Haverhill Institute"	"Certificate"	"Staging & Design"	""	""	""	""
108519	3	"500+"	""	"Peel Board of Education"	"Certificate"	"Medical Assistant"	""	""	""	""
108519	4	"500+"	""	"St. Catherine's University"	"Certifiate"	"Office Assistant"	""	""	""	""
108519	5	"500+"	""	"Stratford Career Institute"	"Certificate"	"Decorating & Design"	""	""	""	""
108523	1	"173"	""	"Vanderbilt University School of Law"	"Doctor of Law (JD)"	""	"1996-1999"	""	""	""
108523	2	"173"	""	"U.C. Berkeley"	"Bachelor of Arts (B.A.)"	""	"1990-1994"	""	""	""
108537	1	"333"	"English-(Native or bilingual proficiency) | Spanish-(Native or bilingual proficiency) | German-(Full professional proficiency)"	"University of Notre Dame"	"M.B.A."	"Business Administration"	"1976-1978"	""	""	""
108537	2	"333"	"English-(Native or bilingual proficiency) | Spanish-(Native or bilingual proficiency) | German-(Full professional proficiency)"	"Bucknell University"	"B.S."	"Business Administration"	"1974-1976"	""	""	""
108543	1	"266"	"Arabic | Basic American Sign Language"	"University of Toronto"	"MSc"	"Medical Research"	"2009-2011"	""	""	"Director of Social Affairs/ Institute of Medical Sciences Student Association/ Scavenger hunt organizer as a part of the Institute of Medical Sciences social program"
108543	2	"266"	"Arabic | Basic American Sign Language"	"University of Guelph"	"BA-Coop"	"Honours Psychology"	"2003-2008"	""	""	"ASL (American Sign Language Club)"
108562	1	"500+"	"Ingles"	"UNIP - Universidade Paulista"	""	""	""	""	""	""
108583	1	"500+"	"Ingles-(Competencia basica profesional)"	"Universidad de Chile"	"Diploma"	"Geomatica Aplicada"	"2009-2009"	""	"Diplomado en Geomatica Aplicada Coordinado por la Facultad de Ciencias Forestales de la Universidad de Chile en conjunto con el IGM y el SAF."	""
108583	2	"500+"	"Ingles-(Competencia basica profesional)"	"Universidad de Chile"	"Geographer"	"Geography"	"2000-2007"	""	""	""
108583	3	"500+"	"Ingles-(Competencia basica profesional)"	"Universidad de Chile"	"Diploma"	"International/Global Studies"	"2004-2004"	""	"http://www.iei.uchile.cl/cursos/70960/diploma-en-integracion-regional"	""
108586	1	"277"	""	"Universidad Adolfo Ibanez"	"Master of Science in Finance"	""	"2001-2002"	""	""	""
108586	2	"277"	""	"Universidad Adolfo Ibanez"	"Ingeniero Comercial"	""	"1997-2001"	""	""	""
108590	1	"372"	""	"Universidad Tecnologica de Chile"	"Ingenieria en Informatica"	""	""	""	""	""
108605	1	"14"	"Ingles"	"Universidad Tecnologica de Honduras"	"Ing. Computacion"	"Informatica"	"2010-2013"	""	""	""
108613	1	"80"	"Ingles"	"Universidad Nacional Experimental del Tachira."	"Ingeniero Mecanico"	"Ingenieria mecanica"	"2004-2010"	""	""	""
108623	1	"60"	"Espanol-(Competencia bilingue o nativa) | Ingles-(Competencia basica profesional)"	"Universidad Catolica de Valparaiso"	"Ingeniero Comercial"	""	"2006-2006"	"Realizo intercambio universitario el segundo semestre del 2006."	""	""
108623	2	"60"	"Espanol-(Competencia bilingue o nativa) | Ingles-(Competencia basica profesional)"	"University of North Carolina at Wilmington"	""	"Cursos de pregrado"	""	""	""	""
108643	1	"225"	"Espanol-(Competencia bilingue o nativa) | Ingles-(Competencia basica profesional) | Portugues-(Competencia profesional completa)"	"Virgen del Carmen"	"Delineante industrial FPII"	"Delineacion"	"1974-1979"	"Notable"	""	""
108645	1	"500+"	"Ingles e Espanhol"	"Universidade de Sao Paulo"	""	""	"2008-2008"	""	""	""
108645	2	"500+"	"Ingles e Espanhol"	"Fundacao Getulio Vargas"	""	""	"2009-2009"	""	""	""
108645	3	"500+"	"Ingles e Espanhol"	"Centro Universitario Salesiano de Sao Paulo"	""	""	"2005-2007"	""	""	""
108645	4	"500+"	"Ingles e Espanhol"	"Universidade Metodista de Sao Paulo"	""	""	"2000-2004"	""	""	""
108657	1	"65"	""	"Clealco Acucar e Alcool S/A"	"TECNICAS DE OPERACOES DE MAQUINAS E IMPLEMENTOS"	"Procedimento de trabalho seguro Funcionamento de segurancas e sinalizacoes Operacao e manuseio...."	"2012-2012"	"20 hrs"	""	"Treinamento na pratica no manuseio de maquinas e equipamentos agricolas com mais ou menos 300 hrs de treino atual"
108657	2	"65"	""	"Clealco Acucar e Alcool S/A"	"NORMAS E LEGISLACAO DE SEGURANCA DO TRABALHO - NR 31"	"Normas e legislacoes de seguranca e saude no trabalho Nocoes sobre acidentes Medidas de controle.."	"2012-2012"	"2 hrs"	""	""
108657	3	"65"	""	"Clealco Acucar e Alcool S/A"	"NOCOES BASICAS DE PRIMEIROS SOCORROS"	"Nocoes sobre prestacao de primeiros socorros"	"2012-2012"	"2 hrs"	""	""
108657	4	"65"	""	"Etec Amim Jundi - Centro Paula Souza - Osvaldo Cruz/SP"	"SEMANA DE GESTAO DE NEGOCIOS"	"Empreendedorismo Vendas Gestao de transportes Sistemas economicos e financeiros comunicacao."	"2012-2012"	"15 hrs"	""	"No dia 26/09/2012/ palestramos sobre GESTAO DE TRANSPORTES projeto desenvolvido pela turma tecnica em logistica/ onde eu Fabiano Fernandes era participante deste grupo/ demonstrando a importancia dos processos de comunicacao/ controle de trafeg"
108657	5	"65"	""	"Escola tecnica Amim Jundi - Centro Paula Souza - Osvaldo Cruz/SP"	"Tecnico em  Logistica"	"Logistics Materials and Supply Chain Management"	"2011-2012"	"1620 hr."	""	"Representante de Turma"
108657	6	"65"	""	"Clealco Acucar e Alcool S/A"	"Curso de ferramenta de qualidade e NR-31"	"Qualidade total Ferramentas da qualidade Aplicacoes e normas Programa 8s Brainstorming....."	"2011-2011"	"3.5 hr."	""	""
108657	7	"65"	""	"Etec Massuyuki Kawano - Centro Paula Souza - Tupa/SP"	"TECNICO EM ADMINISTRACAO"	"Administrativa contabeis Recursos Humanos Empreendedorismo Marketing Sistemas Informatizados..."	"2010-2011"	"1620 hr."	""	""
108657	8	"65"	""	"Universidade Anhanguera Uniderp - Interativa"	"GESTOR DE SAUDE"	"Gestao de servicos de saude"	"2007-2009"	"3240 hr."	""	""
108657	9	"65"	""	"Pet cursos Tupa/SP"	"Profissional em manuseio dos processos de acucar e alcool"	"Todos os processos de operacoes de fabricacao de acucar e alcool"	"2007-2008"	"120 hr."	""	""
108657	10	"65"	""	"Global Informatica Iacri/SP"	"Curso de Informatica Basica"	"IPD Windows Word Power Point Access Excel Digitacao Introducao a internet"	"2003-2003"	"58  hr."	""	""
108659	1	"13"	""	"Monash University"	""	""	"1988-1990"	""	""	""
108670	1	"500+"	""	"United States Military Academy at West Point"	"Bachelor of Science (BS)"	"Electrical and Electronics Engineering"	"2000-2004"	""	""	"Eta Kappa Nu"
108683	1	"78"	""	"Universidad de Chile"	""	"Accounting / Auditing"	"1993-1997"	""	""	""
108685	1	"500+"	""	"University of the Witwatersrand"	"Bachelor of Science (BSc)"	"Chemical Engineering"	"1981-1984"	""	""	""
108685	2	"500+"	""	"University of Cumbria"	"MBA"	"Sustainability Studies"	""	""	""	""
108690	1	"181"	"Ingles-(Nivel intermediario) | Espanhol-(Nivel intermediario) | Alemao-(Nivel basico)"	"Centro Universitario Catolico Auxilium Salesiano de Aracatuba"	"Engenheiro Eletricista com Habilitacao em Telecomunicacoes - tecnico em Mecatronica"	"Eletrica 138kV a 750kV- Supervisao de obras - Automacao e Robotica"	"2007-2011"	""	""	""
108690	2	"181"	"Ingles-(Nivel intermediario) | Espanhol-(Nivel intermediario) | Alemao-(Nivel basico)"	"Colegio Salesiano de Aracatuba"	"Tecnico em Mecatronica"	"Robotica"	"2005-2007"	""	""	""
108695	1	"256"	"Portugues-(Fluente ou nativo) | Ingles-(Nivel intermediario)"	"Instituto Educacional do Estado de Sao Paulo"	"UNIESP"	"Administracao de Empresas"	"2009-2012"	""	""	""
108695	2	"256"	"Portugues-(Fluente ou nativo) | Ingles-(Nivel intermediario)"	"Fundacao Getulio Vargas"	"Master of Business Administration (MBA)"	"Gestao Financeira Consultoria e Auditoria"	"2012-2014"	""	""	""
108700	1	"202"	"ingles"	"Universidad de Chile"	"Diplomado en Normas Internacionales de Informacion Financiera (IFRS-NIIF)"	""	"2013-2014"	""	""	""
108700	2	"202"	"ingles"	"Universidad de Tarapaca"	"Contador Publico"	"Contador Auditor"	"1986-1991"	""	""	""
108753	1	"221"	""	"ESCUELA DE INGENIEROS TECNICOS INDUSTRIALES DE SEVILLA"	"Ingeniero Tecnico Industrial"	"Electricidad especialidad electronica"	"1981-1985"	"Notable"	""	""
108756	1	"139"	""	"Universidad Nacional Andres Bello"	"Magister en Informatica Mencion en Gestion de Tecnologias de Informacion (En Curso)"	""	"2013-2015"	""	""	""
108756	2	"139"	""	"Universidad Andres Bello"	"DIPLOMADO EN INFORMATICA"	""	"2012-2012"	""	"El diplomado tiene como proposito entregar a los profesionales del area de las Tecnologias de Informacion actualizacion tecnologica en Arquitectura de Sistemas y Software e Inteligencia de Negocios en base a una combinacion de cursos de la ofer"	""
108756	3	"139"	""	"Santo tomas"	"Ingenieria Ejecucion Informatica"	"Informatics"	"2009-2011"	"6.0"	"En Enero del ano 2011 se titula de Ingeniero Ejecucion informatica en instituto profesional santo tomas."	""
108771	1	"46"	"Tamil.EnglishHindthi"	"Bharathidasan University"	"BSc"	"ECE"	"1998-2001"	""	""	""
108771	2	"46"	"Tamil.EnglishHindthi"	"Sj Josph College"	"BSc"	"Electrical Electronics and Communications Engineering"	"1998-2001"	""	""	""
108771	3	"46"	"Tamil.EnglishHindthi"	"Cheonggang Academy"	"B"	"Sc Electronics and communication"	""	""	""	""
108771	4	"46"	"Tamil.EnglishHindthi"	"Cheonggang Academy"	"B"	"Sc Electronics and communication"	""	""	""	""
108781	1	"500+"	""	"UFLA. UNIVERSIDADE FEDERAL DE  LAVRAS"	"ENGENHEIRO AGRONOMO"	"SUCRO-ALCOOLEIRO"	"1980-2012"	""	""	""
108783	1	"100"	""	"Escuela Organizacional Espana/ UDP"	"Master en Gestion mencion Calidad"	"Administracion y gestion de empresas general"	""	""	""	""
108783	2	"100"	""	"Universidad de Santiago de Chile"	"Ingeniero  Quimico"	"Ciencias de la ingenieria"	""	""	""	""
108791	1	"324"	"Ingles-(Native or bilingual proficiency) | Espanhol-(Native or bilingual proficiency) | Portugues-(Native or bilingual proficiency)"	"Universidade Estadual Paulista Julio de Mesquita Filho"	"Bachelor of Business Administration (BBA)"	"Administracao / Business Administration"	"2008-2013"	""	""	""
108791	2	"324"	"Ingles-(Native or bilingual proficiency) | Espanhol-(Native or bilingual proficiency) | Portugues-(Native or bilingual proficiency)"	"Universidad de Santiago de Compostela"	"Licenciatura en Administracion"	"Ciencias Humanas Aplicadas"	"2011-2012"	""	""	"Aprobacion en Analisis y Evaluacion de Proyectos (Asignatura de Maestria)"
108791	3	"324"	"Ingles-(Native or bilingual proficiency) | Espanhol-(Native or bilingual proficiency) | Portugues-(Native or bilingual proficiency)"	"Centro Universitario Belas Artes de Sao Paulo"	""	"Relacoes Publicas/Gestao de Imagem"	"2007-2008"	""	""	""
108795	1	"399"	""	"UNIMAR - Universidade de Marilia"	"Eng. Producao Mecanica"	"Engenharia"	"2002-2007"	""	""	""
108795	2	"399"	""	"FUNBBE - Fundacao Barra Bonita de Ensino"	"Tecnico em Acucar e Alcool"	"Bioenergia"	"1987-1989"	""	""	""
108796	1	"116"	""	"Universidad Nacional Autonoma de Honduras"	""	""	""	""	""	""
108803	1	"96"	""	"unifev"	""	""	"1996-2000"	""	""	""
108838	1	"129"	""	"Leeds Metropolitan University"	"HNC"	"Electrical/Electronic Engineering"	"1985-1987"	""	""	""
108838	2	"129"	""	"Kitson College of Technology"	"ONC"	"Electrical and Electronic Engineering"	"1983-1985"	""	""	""
108846	1	"231"	"Marathi-(Full professional proficiency) | Hindi-(Professional working proficiency) | English-(Professional working proficiency)"	"S.H. Jondhale College of Engineering Mumbai University"	"Engineering"	"Electronics and Communications Engineering"	"1993-1996"	"I"	"1st Class in Electronics and Communication Engineering Stood 6th rank amongst batch"	"Ranked 6th in the College"
108846	2	"231"	"Marathi-(Full professional proficiency) | Hindi-(Professional working proficiency) | English-(Professional working proficiency)"	"Royal College of Science Com and Arts Mumbai University"	"HSC"	"Computer Science"	"1991-1993"	"I"	"Passed out HSC with Computer Science as a vocational subject with 1st Class. And succeeded to direct admission to 2nd year of Engineering Diploma in Electronics and Communication."	""
108846	3	"231"	"Marathi-(Full professional proficiency) | Hindi-(Professional working proficiency) | English-(Professional working proficiency)"	"V.P.M'S Vidya Mandir Mumbai University"	"SSC"	"Maths Science Soc Sci etc."	"1986-1991"	"I"	"Stood 15th in the School"	""
108849	1	"498"	"Ingles | Portugues"	"MBA Universidad Privada Boliviana"	"Maestria en Administracion de Empresas"	"Small Business Administration/Management"	"1999-2001"	""	""	""
108849	2	"498"	"Ingles | Portugues"	"Universidad Nacional del Nordeste"	"Ingeniero Electrico"	"Ingenieria Electrica"	"1981-1986"	""	""	""
108849	3	"498"	"Ingles | Portugues"	"Colegio La Salle Cochabamba Bolivia"	"Bachiller en Humanidades"	""	""	""	""	""
108860	1	"63"	""	"Universidad de Chile"	"Postitulo"	"Poblacion y Desarrollo Sustentable"	"1996-1996"	"Aprobada con distincion"	"Tesis : Influencia de los Habitos Alimenticios en la Morbilidad y Mortalidad en los ninos menores de 6 anos y su relacion con su Calidad de Vida. Universidad de Chile 1996."	""
108860	2	"63"	""	"Universidad Nacional Agraria La Molina"	"Ingeniero Estadistico"	"Muestreo"	""	""	""	""
108865	1	"105"	""	"Universidad Tecnologica Metropolitana"	"Ingeniero"	""	"2000-2005"	""	""	""
108866	1	"475"	""	"Madras University"	"M.Sc"	"APPLIED MICROBIOLOGY"	"2000-2002"	""	""	""
108866	2	"475"	""	"Bharathiar University"	"B.Sc"	"MICROBIOLOGY"	"1995-1998"	""	""	""
108882	1	"175"	"Spanish-(Native or bilingual proficiency) | English-(Full professional proficiency)"	"Pontificia Universidad Catolica de Chile"	""	""	"2005-2006"	""	""	""
108882	2	"175"	"Spanish-(Native or bilingual proficiency) | English-(Full professional proficiency)"	"Universidad Adolfo Ibanez"	"Master of Business Administration (MBA)"	""	"1997-1998"	""	"Graduated with Honors"	""
108882	3	"175"	"Spanish-(Native or bilingual proficiency) | English-(Full professional proficiency)"	"Pontificia Universidad Catolica de Chile"	"Master of Engineering Sciences"	"Mining & Finance"	"1991-1997"	""	"Engineering Bachelor"	""
108882	4	"175"	"Spanish-(Native or bilingual proficiency) | English-(Full professional proficiency)"	"Pontificia Universidad Catolica de Chile"	"Civil Industrial Engineer"	"Mechanics"	"1985-1990"	""	""	""
108882	5	"175"	"Spanish-(Native or bilingual proficiency) | English-(Full professional proficiency)"	"Instituto Nacional"	"High School"	""	""	""	""	""
108896	1	"60"	"Ingles-(Competencia profesional completa)"	"Instituto Inmobiliario de Chile ITACH - Instituto de Tasaciones de Chile y Colegio Inmobiliario de Chile"	"Perito Tasador de Bienes Raices Urbanos y Rurales"	"Tasacion de Bienes Raices"	""	""	""	""
108913	1	"165"	""	"Universidad Santo Tomas (CL)"	"Contador Auditor"	"Ensenansa Superior"	"1997-2001"	""	""	""
108913	2	"165"	""	"Camara de Comercio de Santiago"	"Diplomado en Gestion de RRHH y Competencias Laborales"	"Diplomado"	"2012-2012"	""	""	""
108913	3	"165"	""	"Universidad Santo Tomas (CL)"	"Diplomado en Gestion Tributaria"	"Diplomado"	"2009-2009"	""	""	""
108918	1	"32"	""	"Universidad de Los Lagos"	""	""	""	""	""	""
108927	1	"22"	""	"National University of Singapore"	"B.Sc (Hons)"	"Life Sciences; Biomedical Sciences"	""	""	""	""
108938	1	"500+"	"Espanol-(Competencia bilingue o nativa) | Ingles-(Competencia profesional completa)"	"IE Business School"	"Master of Business Administration (MBA)"	""	"2014-2015"	""	""	""
108938	2	"500+"	"Espanol-(Competencia bilingue o nativa) | Ingles-(Competencia profesional completa)"	"Pontificia Universidad Catolica de Chile"	"Master of Science (MSc) in Engineering"	"Energy Markets Economics"	"2007-2009"	"Maximum Distinction Awarded"	""	""
108938	3	"500+"	"Espanol-(Competencia bilingue o nativa) | Ingles-(Competencia profesional completa)"	"Pontificia Universidad Catolica de Chile"	"Bachelor of Science (BSc) in Engineering"	"Industrial Engineering - Electrical Engineering Diploma"	"2001-2007"	""	""	""
108947	1	"242"	""	"Universidad de Chile"	"Chemical Engineer"	""	"1964-1970"	""	"PhD candidate"	""
108952	1	"465"	"Ingles"	"Universidad de Chile"	"Ingenieria Civil Industrial"	"Finanzas"	"2005-2011"	""	""	""
108961	1	"37"	""	"Universidad Inca Garcilaso de la Vega"	"Economia"	""	""	""	""	""
109005	1	"153"	""	"+"	""	""	""	""	""	""
109005	2	"153"	""	"+"	""	""	""	""	""	""
109024	1	"150"	"Espanol-(Competencia bilingue o nativa) | Ingles-(Competencia basica profesional)"	"Universidad Tecnica Federico Santa Maria"	"Ingeniero Civil Quimico"	""	"2008-2014"	""	""	""
109027	1	"265"	""	"Boston College"	"MBA"	"Finance"	"1977-1979"	""	""	""
109027	2	"265"	""	"University of Pittsburgh"	"BS"	"Physics"	"1968-1972"	""	""	""
109051	1	"500+"	""	"Universidad de Chile"	""	"Diplomado en Prevencion Deteccion e Investigacion de Fraude"	"2013-2014"	""	""	""
109051	2	"500+"	""	"Pontificia Universidad Catolica de Chile"	""	"Diplomado Libre Competencia"	"2008-2008"	""	""	""
109051	3	"500+"	""	"Georgetown University Law Center"	"LL.M. Master in Laws"	"Comercio y arbitraje Internacional"	"2004-2005"	""	""	""
109051	4	"500+"	""	"Pontificia Universidad Catolica de Chile"	"Lic. Ciencias juridicas y sociales"	"Derecho Abogado"	"1993-1998"	""	""	""
109080	1	"484"	""	"Bangalore University"	"Diploma"	"Electronics & telecommunication Eng"	"2001-2003"	""	""	""
109080	2	"484"	""	"Board	:  Bangalore Technical Board"	"Diploma	:  Diploma"	"Electronics & Communication Engineering"	"2000-2003"	""	""	""
109088	1	"286"	""	"Universidad de Atacama"	"Ingeniero Civil"	"Metalurgista"	"1991-1999"	""	""	""
109093	1	"411"	"English-(Full professional proficiency) | Spanish-(Native or bilingual proficiency) | French-(Elementary proficiency) | Arabic-(Elementary proficiency)"	"The University of Texas at Austin"	"Doctor of Philosophy (PhD)"	"Electrical Engineering"	"1989-1992"	"3.9"	""	"Engineering and Dean scholars."
109093	2	"411"	"English-(Full professional proficiency) | Spanish-(Native or bilingual proficiency) | French-(Elementary proficiency) | Arabic-(Elementary proficiency)"	"The University of Texas at Austin"	"Master of Science (MS)"	"Electrical Engineering"	"1985-1987"	"3.8"	""	""
109093	3	"411"	"English-(Full professional proficiency) | Spanish-(Native or bilingual proficiency) | French-(Elementary proficiency) | Arabic-(Elementary proficiency)"	"The University of Texas at Austin"	"Bachelor of Science (BS)"	"Electrical Engineering"	"1981-1985"	"3.7"	""	"Engineering and College Scholars. Dean's Lists/ Honor Rolls.Phi Eta Sigma/ Tau Beta Pi/ Eta Kappa Nu"
109106	1	"10"	""	"Universidad Nacional Federico Villarreal"	"Diplomado en Archivo"	"Archivo"	"2007-2007"	""	""	""
109106	2	"10"	""	"Universidad Nacional Mayor de San Marcos"	"Licentiate degree"	"History"	"1997-2002"	""	""	""
109114	1	"64"	""	"Universidad Europea de Madrid"	"MBA Executive en Direccion de Empresas"	"Estrategia y Planificacion"	"2006-2007"	""	""	""
109114	2	"64"	""	"Universidad Diego Portales"	"Contador Auditor"	"Finanzas"	"1986-2002"	""	""	""
109119	1	"500+"	""	"Universidad de Concepcion"	"Ingeniero Civil Metalurgico"	""	"1978-1985"	""	""	""
